1.929999 2.130540 1.306776 0.677589 0.722972 0.100566
1.939999 2.137316 1.315499 0.678595 0.734965 0.100661
1.949999 2.144102 1.324244 0.679603 0.747098 0.100757
1.959999 2.150898 1.333010 0.680611 0.759371 0.100852
1.969999 2.157704 1.341799 0.681621 0.771785 0.100948
1.979999 2.164520 1.350610 0.682631 0.784341 0.101044
1.989999 2.171346 1.359443 0.683643 0.797040 0.101140
1.999999 2.178183 1.368298 0.684655 0.809883 0.101235
2.009999 2.185030 1.377175 0.685668 0.822872 0.101331
2.019999 2.191886 1.386075 0.686683 0.836006 0.101427
2.029999 2.198753 1.394997 0.687698 0.849287 0.101523
2.039999 2.205630 1.403940 0.688714 0.862717 0.101620
2.049999 2.212517 1.412907 0.689731 0.876295 0.101716
2.059999 2.219414 1.421895 0.690749 0.890023 0.101812
2.069999 2.226322 1.430906 0.691768 0.903902 0.101908
2.079999 2.233240 1.439939 0.692788 0.917933 0.102005
2.089999 2.240167 1.448995 0.693810 0.932117 0.102101
2.099999 2.247106 1.458073 0.694831 0.946455 0.102198
2.109999 2.254054 1.467174 0.695854 0.960948 0.102295
2.119999 2.261012 1.476297 0.696878 0.975597 0.102391
2.129999 2.267981 1.485443 0.697903 0.990403 0.102488
2.139999 2.274960 1.494611 0.698929 1.005367 0.102585
2.149999 2.281950 1.503802 0.699956 1.020489 0.102682
2.159999 2.288949 1.513015 0.700984 1.035772 0.102779
2.169999 2.295959 1.522251 0.702012 1.051216 0.102876
2.179999 2.302979 1.531510 0.703042 1.066822 0.102973
2.189999 2.310009 1.540791 0.704073 1.082591 0.103070
2.199999 2.317050 1.550095 0.705105 1.098524 0.103167
2.209999 2.324101 1.559422 0.706137 1.114622 0.103264
2.219999 2.331163 1.568772 0.707171 1.130886 0.103362
2.229999 2.338234 1.578145 0.708205 1.147318 0.103459
2.239999 2.345316 1.587540 0.709241 1.163918 0.103557
2.249999 2.352409 1.596959 0.710277 1.180687 0.103654
2.259999 2.359512 1.606400 0.711315 1.197626 0.103752
2.269999 2.366625 1.615864 0.712353 1.214737 0.103850
2.279999 2.373748 1.625351 0.713393 1.232020 0.103947
2.289999 2.380882 1.634861 0.714433 1.249477 0.104045
2.299999 2.388026 1.644395 0.715475 1.267109 0.104143
2.309999 2.395181 1.653951 0.716517 1.284916 0.104241
2.319999 2.402346 1.663531 0.717561 1.302899 0.104339
2.329999 2.409522 1.673133 0.718605 1.321061 0.104437
2.339999 2.416708 1.682759 0.719650 1.339401 0.104535
2.349999 2.423905 1.692408 0.720697 1.357921 0.104634
2.359999 2.431112 1.702080 0.721744 1.376622 0.104732
2.369999 2.438329 1.711776 0.722792 1.395506 0.104830
2.379999 2.445557 1.721495 0.723842 1.414572 0.104929
2.389999 2.452795 1.731237 0.724892 1.433822 0.105027
2.399999 2.460044 1.741002 0.725943 1.453258 0.105126
2.409999 2.467304 1.750791 0.726995 1.472880 0.105224
2.419999 2.474574 1.760603 0.728049 1.492690 0.105323
2.429999 2.481854 1.770439 0.729103 1.512689 0.105422
2.439999 2.489145 1.780298 0.730158 1.532876 0.105521
2.449999 2.496447 1.790181 0.731214 1.553255 0.105620
2.459999 2.503759 1.800088 0.732271 1.573826 0.105719
2.469999 2.511081 1.810017 0.733330 1.594590 0.105818
2.479999 2.518415 1.819971 0.734389 1.615548 0.105917
2.489999 2.525759 1.829948 0.735449 1.636701 0.106016
2.499999 2.533113 1.839949 0.736510 1.658050 0.106115
2.509999 2.540478 1.849974 0.737572 1.679597 0.106215
2.519999 2.547854 1.860022 0.738635 1.701342 0.106314
2.529999 2.555240 1.870094 0.739699 1.723288 0.106413
2.539999 2.562637 1.880190 0.740765 1.745434 0.106513
2.549999 2.570045 1.890309 0.741831 1.767782 0.106612
2.559999 2.577463 1.900453 0.742898 1.790333 0.106712
2.569999 2.584892 1.910620 0.743966 1.813088 0.106812
2.579998 2.592332 1.920812 0.745035 1.836049 0.106912
2.589998 2.599782 1.931027 0.746105 1.859216 0.107012
2.599998 2.607243 1.941266 0.747176 1.882592 0.107111
2.609998 2.614715 1.951530 0.748248 1.906175 0.107211
2.619998 2.622198 1.961817 0.749322 1.929969 0.107312
2.629998 2.629691 1.972128 0.750396 1.953974 0.107412
2.639998 2.637195 1.982464 0.751471 1.978192 0.107512
2.649998 2.644710 1.992824 0.752547 2.002623 0.107612
2.659998 2.652235 2.003208 0.753624 2.027268 0.107713
2.669998 2.659771 2.013616 0.754702 2.052130 0.107813
2.679998 2.667318 2.024048 0.755781 2.077208 0.107913
2.689998 2.674876 2.034505 0.756861 2.102505 0.108014
2.699998 2.682445 2.044986 0.757943 2.128021 0.108115
2.709998 2.690024 2.055491 0.759025 2.153757 0.108215
2.719998 2.697614 2.066021 0.760108 2.179715 0.108316
2.729998 2.705215 2.076575 0.761192 2.205896 0.108417
2.739998 2.712827 2.087153 0.762277 2.232301 0.108518
2.749998 2.720450 2.097756 0.763363 2.258932 0.108619
2.759998 2.728084 2.108384 0.764451 2.285789 0.108720
2.769998 2.735728 2.119036 0.765539 2.312873 0.108821
2.779998 2.743384 2.129712 0.766628 2.340187 0.108922
2.789998 2.751050 2.140414 0.767718 2.367731 0.109023
2.799998 2.758727 2.151139 0.768810 2.395505 0.109125
2.809998 2.766415 2.161890 0.769902 2.423513 0.109226
2.819998 2.774114 2.172665 0.770995 2.451754 0.109328
2.829998 2.781824 2.183465 0.772089 2.480230 0.109429
2.839998 2.789545 2.194289 0.773185 2.508943 0.109531
2.849998 2.797277 2.205139 0.774281 2.537893 0.109632
2.859998 2.805020 2.216013 0.775378 2.567081 0.109734
2.869998 2.812773 2.226912 0.776477 2.596509 0.109836
2.879998 2.820538 2.237836 0.777576 2.626179 0.109938
2.889998 2.828314 2.248785 0.778677 2.656090 0.110040
2.899998 2.836101 2.259759 0.779778 2.686246 0.110142
2.909998 2.843899 2.270758 0.780880 2.716646 0.110244
2.919998 2.851707 2.281782 0.781984 2.747293 0.110346
2.929998 2.859527 2.292831 0.783088 2.778186 0.110448
2.939998 2.867358 2.303905 0.784194 2.809328 0.110550
2.949998 2.875200 2.315004 0.785300 2.840720 0.110653
2.959998 2.883053 2.326128 0.786408 2.872364 0.110755
2.969998 2.890917 2.337278 0.787516 2.904259 0.110858
2.979998 2.898792 2.348453 0.788626 2.936409 0.110960
2.989998 2.906679 2.359653 0.789737 2.968813 0.111063
2.999998 2.914576 2.370878 0.790848 3.001473 0.111166
3.009998 2.922484 2.382128 0.791961 3.034391 0.111268
3.019998 2.930404 2.393404 0.793075 3.067568 0.111371
3.029998 2.938335 2.404706 0.794189 3.101004 0.111474
3.039998 2.946277 2.416032 0.795305 3.134702 0.111577
3.049998 2.954230 2.427384 0.796422 3.168663 0.111680
3.059998 2.962194 2.438762 0.797540 3.202888 0.111783
3.069998 2.970169 2.450165 0.798659 3.237377 0.111887
3.079998 2.978156 2.461594 0.799779 3.272134 0.111990
3.089998 2.986154 2.473048 0.800900 3.307158 0.112093
3.099998 2.994163 2.484528 0.802022 3.342451 0.112197
3.109998 3.002183 2.496033 0.803145 3.378015 0.112300
3.119998 3.010214 2.507565 0.804269 3.413850 0.112404
3.129998 3.018257 2.519122 0.805394 3.449958 0.112507
3.139998 3.026311 2.530704 0.806520 3.486341 0.112611
3.149998 3.034376 2.542313 0.807647 3.523000 0.112715
3.159998 3.042453 2.553947 0.808775 3.559935 0.112819
3.169998 3.050540 2.565607 0.809904 3.597149 0.112923
3.179998 3.058640 2.577293 0.811035 3.634643 0.113027
3.189998 3.066750 2.589005 0.812166 3.672418 0.113131
3.199998 3.074872 2.600743 0.813298 3.710475 0.113235
3.209998 3.083004 2.612507 0.814432 3.748816 0.113339
3.219998 3.091149 2.624296 0.815566 3.787441 0.113443
3.229998 3.099304 2.636112 0.816702 3.826354 0.113548
3.239998 3.107471 2.647954 0.817838 3.865554 0.113652
3.249998 3.115650 2.659822 0.818976 3.905043 0.113756
3.259998 3.123840 2.671717 0.820114 3.944823 0.113861
3.269998 3.132041 2.683637 0.821254 3.984895 0.113966
3.279998 3.140253 2.695584 0.822395 4.025259 0.114070
3.289998 3.148477 2.707556 0.823536 4.065919 0.114175
3.299998 3.156713 2.719556 0.824679 4.106874 0.114280
3.309998 3.164959 2.731581 0.825823 4.148128 0.114385
3.319998 3.173218 2.743633 0.826968 4.189679 0.114490
3.329998 3.181487 2.755711 0.828114 4.231531 0.114595
3.339998 3.189768 2.767816 0.829261 4.273684 0.114700
3.349998 3.198061 2.779947 0.830409 4.316140 0.114805
3.359998 3.206365 2.792104 0.831558 4.358900 0.114910
3.369998 3.214681 2.804289 0.832708 4.401967 0.115016
3.379998 3.223008 2.816499 0.833859 4.445340 0.115121
3.389998 3.231346 2.828737 0.835012 4.489021 0.115227
3.399998 3.239697 2.841000 0.836165 4.533013 0.115332
3.409998 3.248058 2.853291 0.837319 4.577316 0.115438
3.419998 3.256431 2.865608 0.838475 4.621932 0.115543
3.429998 3.264816 2.877952 0.839631 4.666862 0.115649
3.439998 3.273212 2.890323 0.840789 4.712107 0.115755
3.449998 3.281620 2.902720 0.841947 4.757669 0.115861
3.459998 3.290040 2.915144 0.843107 4.803550 0.115967
3.469998 3.298471 2.927596 0.844268 4.849751 0.116073
3.479998 3.306913 2.940074 0.845430 4.896273 0.116179
3.489998 3.315368 2.952579 0.846592 4.943118 0.116285
3.499998 3.323834 2.965111 0.847756 4.990287 0.116392
3.509998 3.332311 2.977669 0.848921 5.037782 0.116498
3.519998 3.340801 2.990256 0.850087 5.085603 0.116604
3.529998 3.349301 3.002869 0.851255 5.133754 0.116711
3.539998 3.357814 3.015509 0.852423 5.182234 0.116817
3.549998 3.366338 3.028176 0.853592 5.231046 0.116924
3.559998 3.374874 3.040870 0.854762 5.280190 0.117031
3.569998 3.383422 3.053592 0.855934 5.329669 0.117137
3.579998 3.391981 3.066341 0.857106 5.379485 0.117244
3.589998 3.400552 3.079117 0.858280 5.429637 0.117351
3.599998 3.409135 3.091921 0.859454 5.480128 0.117458
3.609998 3.417729 3.104752 0.860630 5.530960 0.117565
3.619998 3.426336 3.117610 0.861807 5.582133 0.117672
3.629997 3.434954 3.130495 0.862984 5.633650 0.117780
3.639997 3.443583 3.143409 0.864163 5.685511 0.117887
3.649997 3.452225 3.156349 0.865343 5.737719 0.117994
3.659997 3.460879 3.169317 0.866524 5.790274 0.118102
3.669997 3.469544 3.182313 0.867706 5.843179 0.118209
3.679997 3.478221 3.195336 0.868889 5.896434 0.118317
3.689997 3.486910 3.208387 0.870074 5.950042 0.118424
3.699997 3.495610 3.221465 0.871259 6.004004 0.118532
3.709997 3.504323 3.234572 0.872445 6.058321 0.118640
3.719997 3.513048 3.247705 0.873633 6.112995 0.118748
3.729997 3.521784 3.260867 0.874821 6.168027 0.118856
3.739997 3.530532 3.274057 0.876011 6.223419 0.118964
3.749997 3.539292 3.287274 0.877202 6.279172 0.119072
3.759997 3.548064 3.300519 0.878394 6.335289 0.119180
3.769997 3.556848 3.313792 0.879586 6.391770 0.119288
3.779997 3.565644 3.327093 0.880780 6.448617 0.119396
3.789997 3.574452 3.340422 0.881975 6.505832 0.119505
